Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
1.16109,,Insert,278094363,0,A,1000,124900,G,
1.161385,,Insert,278094663,0,B,2000,123100,G,
1.161447,,Cancel,278091111,,,-1000,,,
1.161618,,Insert,278094891,0,A,1000,124500,G,
1.161699,,Insert,278094971,0,A,2000,124800,G,
1.162106,,Cancel,278094971,,,-2000,,,
1.162164,,Insert,278095423,0,A,8000,124500,G,
1.162199,,Insert,278095459,0,B,1000,124300,G,
1.162281,,Insert,278095551,0,A,2000,124800,G,
1.162283,,Cancel,278088483,,,-1000,,,
1.16229,,Insert,278095559,0,A,1000,124500,G,
1.164925,,Cancel,278094131,,,-1000,,,
1.164963,,Cancel,278094891,,,-1000,,,
1.16505,,Cancel,278095559,,,-1000,,,
1.165146,,Cancel,278095551,,,-2000,,,
1.165193,,Cancel,278093379,,,-1000,,,
1.165678,,Cancel,278070327,,,-1000,,,
1.167579,,Insert,278097059,0,A,1000,125100,G,
1.169083,,Insert,278097231,0,A,2000,124800,G,
1.169708,,Insert,278097375,0,A,1000,124500,G,
1.169736,,Insert,278097391,0,A,40000,127000,G,
1.171085,,Cancel,278097059,,,-1000,,,
1.171089,,Insert,278097527,0,A,1000,124500,G,
1.171213,,Insert,278097539,0,A,1000,124500,G,
1.171678,,Insert,278097747,0,B,2000,124400,G,
1.171714,,Insert,278097755,0,B,3000,124200,G,
1.171784,,Cancel,278093463,,,-2000,,,
1.172307,,Cancel,278097747,,,-2000,,,
1.173436,,Insert,278097923,0,B,2000,123400,G,
1.174985,,Cancel,278073655,,,-1000,,,
1.175862,,Insert,278098111,0,A,1000,129400,G,
1.177302,,Insert,278098295,0,B,1000,123600,G,
1.179286,,Insert,278098459,0,B,8000,124300,G,
1.179462,,Insert,278098479,0,A,3000,124600,G,
1.179736,,Cancel,278098459,,,-8000,,,
1.179736,,Cancel,278095459,,,-1000,,,
1.180234,,Insert,278098627,0,A,60,124500,G,
1.180257,,Cancel,278098627,,,-60,,,
1.18028,,Insert,278098651,0,A,1010,124500,G,
1.180374,,Insert,278098695,0,A,60,124500,G,
1.18038,,Insert,278098707,0,A,1000,124400,G,
1.180383,,Insert,278098711,0,A,1000,124400,G,
1.18039,,Cancel,278097527,,,-1000,,,
1.18039,,Insert,278098715,0,A,1000,124400,G,
1.180404,,Cancel,278098479,,,-3000,,,
1.180413,,Insert,278098743,0,A,660,124400,G,
1.180413,,Cancel,278090115,,,-1000,,,
1.180416,,Cancel,278091263,,,-3000,,,
1.18042,,Insert,278098755,0,A,3000,124600,G,
1.180476,,Cancel,278091139,,,-2000,,,
1.180476,,Insert,278098799,0,A,2000,158800,G,
1.180503,,Insert,278098819,0,B,1000,124300,G,
1.180518,,Insert,278098823,0,B,1000,123700,G,
1.180559,,Cancel,278090923,,,-2000,,,
1.180559,,Insert,278098847,0,B,2000,90500,G,
1.180744,,Cancel,278098743,,,-660,,,
1.18093,,Insert,278098995,0,A,660,124400,G,
1.181105,,Insert,278099047,0,A,1000,124400,G,
1.181252,,Insert,278099083,0,B,1000,124300,G,
1.181272,,Cancel,278098995,,,-660,,,
1.18146,,Insert,278099147,0,B,2000,123000,G,
1.181469,,Insert,278099155,0,A,8000,124400,G,
1.181532,,Insert,278099191,0,B,660,124300,G,
1.181535,,Cancel,278099083,,,-1000,,,
1.181672,,Insert,278099231,0,B,1000,124300,G,
1.182325,,Insert,278099375,0,A,1000,125100,G,
1.182483,,Cancel,278099155,,,-8000,,,
1.182514,,Cancel,278099147,,,-2000,,,
1.182658,,Cancel,278098715,,,-1000,,,
1.182675,,Cancel,278089959,,,-320,,,
1.182727,,Cancel,278099047,,,-1000,,,
1.182748,,Cancel,278098711,,,-1000,,,
1.182764,,Insert,278099463,0,A,1000,124400,G,
1.183096,,Cancel,278099191,,,-660,,,
1.183099,,Insert,278099539,0,A,660,124400,G,
1.183099,,Cancel,278099231,,,-1000,,,
1.183248,,Cancel,278081547,,,-1000,,,
1.183579,,Cancel,278099539,,,-660,,,
1.183598,,Insert,278099611,0,B,1000,124300,G,
1.183616,,Insert,278099619,0,B,660,124300,G,
1.184382,,Cancel,278098695,,,-60,,,
1.184565,,Insert,278099663,0,A,1000,124500,G,
1.185304,,Insert,278099695,0,A,2000,124400,G,
1.185416,,Cancel,278099695,,,-2000,,,
1.185676,,Cancel,278098707,,,-1000,,,
1.186041,,Insert,278099747,0,B,1000,124300,G,
1.188112,,Cancel,278099611,,,-1000,,,
1.188134,,Cancel,278085127,,,-1000,,,
1.188334,,Cancel,278099619,,,-660,,,
1.188336,,Insert,278099979,0,A,660,124400,G,
1.190809,,Cancel,278099979,,,-660,,,
1.190811,,Insert,278100183,0,B,660,124300,G,
1.191064,,Insert,278100223,0,B,1000,124300,G,
1.191436,,Cancel,278099663,,,-1000,,,
1.199245,,Cancel,278100183,,,-660,,,
1.199246,,Insert,278100583,0,A,660,124400,G,
1.199688,,Cancel,278100223,,,-1000,,,
1.207623,,Cancel,278100583,,,-660,,,
1.207625,,Insert,278100755,0,B,660,124300,G,
1.207635,,Insert,278100759,0,B,8000,124300,G,
1.207647,,Insert,278100767,0,B,1000,124300,G,
1.207663,,Insert,278100771,0,B,1000,124300,G,
1.20769,,Insert,278100775,0,B,1000,124300,G,
1.207703,,Insert,278100779,0,A,1000,126000,G,
1.207967,,Cancel,278099463,,,-1000,,,
1.207997,,Insert,278100811,0,A,3000,124600,G,
1.208164,,Insert,278100847,0,A,2000,125400,G,
1.217998,,Insert,278101239,0,B,1000,122900,G,
1.221107,,Cancel,278101239,,,-1000,,,
1.245489,,Cancel,278093679,,,-1000,,,
1.245536,,Insert,278102415,0,B,1000,122800,G,
1.245539,,Cancel,278097375,,,-1000,,,
1.265653,,Cancel,278089911,,,-1000,,,
1.265681,,Insert,278103811,0,B,1000,94900,G,
1.289289,,Insert,278104503,0,B,2000,124000,G,
1.297,Pfusch,Hedge,3,0,B,100,124500,,
1.298209,,Cancel,278102415,,,-1000,,,
1.298334,,Cancel,278095423,,,-8000,,,
1.298334,,Cancel,278097539,,,-1000,,,
1.29849,,Cancel,278098823,,,-1000,,,
1.298629,,Insert,278104855,0,B,2000,124300,G,
1.298687,,Insert,278104863,0,B,1000,124300,G,
1.298699,,Cancel,278092519,,,-660,,,
1.298828,,Insert,278104891,0,B,1000,124300,G,
1.29884,,Insert,278104899,0,B,1000,124300,G,
1.301168,,Insert,278105039,0,A,670,124500,G,
1.310468,,Cancel,278104899,,,-1000,,,
1.3105,,Cancel,278104855,,,-2000,,,
1.310514,,Insert,278105247,0,B,1000,122900,G,
1.316459,,Insert,278105547,0,A,5000,141700,G,
1.318474,,Insert,278105595,0,A,1000,125100,G,
1.318478,,Insert,278105599,0,B,1000,124400,G,
1.31849,,Cancel,278104891,,,-1000,,,
1.31849,,Insert,278105603,0,B,1000,124400,G,
1.318517,,Cancel,278104863,,,-1000,,,
1.318557,,Cancel,278098847,,,-2000,,,
1.318557,,Insert,278105615,0,B,2000,90600,G,
1.318598,,Cancel,278097923,,,-2000,,,
1.318666,,Cancel,278098799,,,-2000,,,
1.318666,,Insert,278105639,0,A,2000,158900,G,
1.318743,,Cancel,278105039,,,-670,,,
1.318828,,Insert,278105651,0,B,1000,124400,G,
1.318851,,Cancel,278097231,,,-2000,,,
1.333965,,Insert,278105823,0,B,2000,124200,G,
1.333987,,Cancel,278066819,,,-1000,,,
1.33399,,Cancel,278077375,,,-1000,,,
1.336402,,Cancel,278105651,,,-1000,,,
1.336428,,Insert,278105903,0,A,1000,153900,G,
1.336453,,Insert,278105911,0,A,1000,168500,G,
1.338392,,Cancel,278105823,,,-2000,,,
1.338779,,Insert,278105931,0,A,2000,124800,G,
1.33988,,Insert,278105951,0,B,670,124400,G,
1.339882,,Cancel,278105931,,,-2000,,,
1.339952,,Cancel,278098755,,,-3000,,,
1.340025,,Insert,278105963,0,B,1000,124400,G,
1.340053,,Insert,278105967,0,B,1000,124400,G,
1.340289,,Cancel,278105951,,,-670,,,
1.340467,,Cancel,278105963,,,-1000,,,
1.343358,,Cancel,278099747,,,-1000,,,
1.34336,,Cancel,278088495,,,-1000,,,
1.347046,,Insert,278106399,0,A,670,124500,G,
1.347341,,Cancel,278105967,,,-1000,,,
1.358063,,Insert,278106631,0,A,2000,124800,G,
1.375225,,Insert,278106859,0,A,2000,125600,G,
1.382382,,Cancel,278105599,,,-1000,,,
1.418943,,Cancel,7078565,,,-10000,,,
1.418943,,Cancel,7078566,,,-10000,,,
1.418943,,Insert,7078567,1,A,10000,125000,G,
1.418943,,Insert,7078568,1,B,10000,123800,G,
1.444248,,Cancel,278106399,,,-670,,,
1.447235,,Cancel,278106631,,,-2000,,,
1.451423,,Insert,278107971,0,A,2000,124800,G,
1.457831,,Insert,278108215,0,B,8000,124200,G,
1.459334,,Insert,278108255,0,B,670,124400,G,
1.459491,,Insert,278108263,0,B,1000,124400,G,
1.459539,,Cancel,278107971,,,-2000,,,
1.459597,,Insert,278108287,0,B,8000,124400,G,
1.459603,,Cancel,278100767,,,-1000,,,
1.459608,,Insert,278108295,0,B,1000,124400,G,
1.460041,,Insert,278108339,0,B,1000,124400,G,
1.460681,,Cancel,278108339,,,-1000,,,
1.464494,,Cancel,278108287,,,-8000,,,
1.4647,,Insert,278108495,0,A,2000,124800,G,
1.464933,,Cancel,278108495,,,-2000,,,
1.465129,,Insert,278108507,0,A,2000,124800,G,
1.531628,,Cancel,278108507,,,-2000,,,
1.531647,,Cancel,278091447,,,-1000,,,
1.531649,,Cancel,278090159,,,-8000,,,
1.531651,,Cancel,278103811,,,-1000,,,
1.531668,,Insert,278109475,0,B,8000,124400,G,
1.531681,,Cancel,278100779,,,-1000,,,
1.531699,,Insert,278109495,0,B,1000,124400,G,
1.531708,,Insert,278109499,0,B,1000,95000,G,
1.531748,,Cancel,278100811,,,-3000,,,
1.531868,,Cancel,278091547,,,-1000,,,
1.532115,,Insert,278109587,0,B,1000,124400,G,
1.532296,,Cancel,278091211,,,-1000,,,
1.53235,,Cancel,278094663,,,-2000,,,
1.53235,,Insert,278109719,0,B,2000,124100,G,
1.53238,,Cancel,278089395,,,-1000,,,
1.532429,,Cancel,278090107,,,-1000,,,
1.532733,,Insert,278109903,0,A,2000,124600,G,
1.532736,,Insert,278109907,0,B,1000,124100,G,
1.53291,,Amend,278097391,,,-20000,,,
1.533025,,Cancel,278109907,,,-1000,,,
1.533132,,Insert,278110071,0,B,1000,124100,G,
1.533177,,Cancel,278108255,,,-670,,,
1.533425,,Insert,278110119,0,B,670,124400,G,
1.533429,,Cancel,278110071,,,-1000,,,
1.537737,,Cancel,278109719,,,-2000,,,
1.537737,,Insert,278110307,0,B,2000,123100,G,
1.5406,,Insert,278110335,0,A,8000,124600,G,
1.540899,,Cancel,278110119,,,-670,,,
1.543115,,Cancel,278109587,,,-1000,,,
1.550689,,Insert,278110531,0,B,670,124400,G,
1.567435,,Insert,278110935,0,A,20000,127000,G,
1.573081,,Insert,278111051,0,A,1000,126100,G,
1.584345,,Cancel,278110531,,,-670,,,
1.584347,,Cancel,278108263,,,-1000,,,
1.584513,,Insert,278111143,0,A,670,124500,G,
1.584563,,Insert,278111147,0,A,1000,124500,G,
1.584572,,Cancel,278109475,,,-8000,,,
1.584674,,Cancel,278111051,,,-1000,,,
1.584805,,Insert,278111179,0,A,2000,124800,G,
1.584821,,Insert,278111183,0,A,1000,124500,G,
1.584851,,Cancel,278108295,,,-1000,,,
1.584886,,Insert,278111195,0,A,8000,124500,G,
1.584912,,Cancel,278109495,,,-1000,,,
1.592589,,Insert,278111387,0,A,1000,124600,G,
1.592603,,Cancel,278105603,,,-1000,,,
1.592634,,Insert,278111419,0,A,1000,124500,G,
1.592793,,Insert,278111435,0,B,1000,124300,G,
1.592823,,Insert,278111439,0,B,2000,123400,G,
1.592968,,Cancel,278105595,,,-1000,,,
1.592969,,Insert,278111463,0,A,1000,124500,G,
1.593259,,Cancel,278105247,,,-1000,,,
1.593361,,Insert,278111539,0,A,1000,124500,G,
1.593395,,Cancel,278111463,,,-1000,,,
1.593395,,Insert,278111547,0,A,1000,124400,G,
1.593418,,Cancel,278105615,,,-2000,,,
1.593418,,Insert,278111551,0,B,2000,90500,G,
1.593423,,Cancel,278111387,,,-1000,,,
1.593423,,Cancel,278100847,,,-2000,,,
1.593429,,Insert,278111555,0,A,3000,124600,G,
1.593474,,Cancel,278105639,,,-2000,,,
1.593474,,Insert,278111559,0,A,2000,158800,G,
1.595741,,Insert,278111715,0,B,1000,124300,G,
1.595768,,Insert,278111771,0,B,1000,123700,G,
1.59639,,Cancel,278111547,,,-1000,,,
1.596472,,Cancel,278111559,,,-2000,,,
1.596472,,Insert,278111951,0,A,2000,158900,G,
1.596596,,Insert,278111959,0,A,1000,125100,G,
1.596597,,Cancel,278111539,,,-1000,,,
1.596601,,Insert,278111963,0,A,2000,125400,G,
1.596601,,Insert,278111967,0,B,1000,124400,G,
1.596683,,Cancel,278111551,,,-2000,,,
1.596683,,Insert,278111999,0,B,2000,90600,G,
1.596695,,Cancel,278111771,,,-1000,,,
1.596873,,Cancel,278111439,,,-2000,,,
1.597239,,Insert,278112059,0,A,1000,124500,G,
1.597476,,Cancel,278111967,,,-1000,,,
1.597551,,Cancel,278111999,,,-2000,,,
1.597551,,Insert,278112083,0,B,2000,90500,G,
1.598841,,Insert,278112123,0,B,10,124400,G,
1.598965,,Cancel,278111195,,,-8000,,,
1.599013,,Cancel,278112059,,,-1000,,,
1.601126,,Insert,278112199,0,A,8000,124500,G,
1.604701,,Cancel,278112199,,,-8000,,,
1.616357,,Cancel,278111419,,,-1000,,,
1.617626,,Cancel,278112083,,,-2000,,,
1.617626,,Insert,278112547,0,B,2000,90600,G,
1.618007,,Cancel,278111435,,,-1000,,,
1.618011,,Insert,278112551,0,B,1000,124400,G,
1.618106,,Insert,278112555,0,B,1000,124400,G,
1.61823,,Cancel,278111143,,,-670,,,
1.618232,,Insert,278112559,0,B,670,124400,G,
1.618259,,Insert,278112563,0,B,1000,124400,G,
1.618514,,Cancel,278111179,,,-2000,,,
1.618546,,Insert,278112587,0,B,1000,124400,G,
1.618672,,Insert,278112615,0,B,8000,124400,G,
1.618698,,Insert,278112623,0,B,1000,124400,G,
1.618768,,Cancel,278111183,,,-1000,,,
1.621499,,Cancel,278112559,,,-670,,,
1.621504,,Cancel,278112615,,,-8000,,,
1.62162,,Insert,278112739,0,A,670,124500,G,
1.621647,,Cancel,278112623,,,-1000,,,
1.621718,,Cancel,278112551,,,-1000,,,
1.62172,,Cancel,278112563,,,-1000,,,
1.621733,,Insert,278112755,0,A,2000,124800,G,
1.621921,,Cancel,278112587,,,-1000,,,
1.62657,,Insert,278112815,0,B,1000,124400,G,
1.626653,,Cancel,278112739,,,-670,,,
1.626661,,Insert,278112819,0,B,1000,124400,G,
1.626662,,Insert,278112827,0,B,8000,124400,G,
1.626763,,Cancel,278112755,,,-2000,,,
1.629356,,Cancel,278112827,,,-8000,,,
1.629567,,Cancel,278112819,,,-1000,,,
1.62996,,Insert,278112879,0,A,670,124500,G,
1.62999,,Insert,278112883,0,A,2000,124800,G,
1.643693,,Cancel,278111715,,,-1000,,,
1.682079,,Cancel,278112555,,,-1000,,,
1.682257,,Insert,278113619,0,A,8000,124500,G,
1.682286,,Insert,278113635,0,A,1000,124500,G,
1.703574,,Cancel,7078567,,,-10000,,,
1.703574,,Cancel,7078568,,,-10000,,,
1.703574,,Insert,7078569,1,A,10000,125000,G,
1.703574,,Insert,7078570,1,B,10000,123800,G,
1.705926,,Cancel,278112815,,,-1000,,,
1.705926,,Insert,278114235,0,B,1000,124300,G,
1.705943,,Insert,278114243,0,A,1000,124600,G,
1.705961,,Insert,278114263,0,A,1000,124500,G,
1.706109,,Insert,278114295,0,A,1000,124500,G,
1.706146,,Cancel,278111959,,,-1000,,,
1.706498,,Cancel,278112547,,,-2000,,,
1.706498,,Insert,278114495,0,B,2000,90500,G,
1.706578,,Cancel,278111951,,,-2000,,,
1.706578,,Insert,278114527,0,A,2000,158800,G,
1.709847,,Cancel,278112123,,,-10,,,
1.709874,,Insert,278114967,0,B,1000,123700,G,
1.709879,,Insert,278114971,0,B,2000,123400,G,
1.710147,,Insert,278114983,0,B,1000,124300,G,
1.710153,,Cancel,278114527,,,-2000,,,
1.710153,,Insert,278114987,0,A,2000,158900,G,
1.710288,,Insert,278114995,0,A,1000,125100,G,
1.710295,,Cancel,278114263,,,-1000,,,
1.713933,,Cancel,278114995,,,-1000,,,
1.713971,,Cancel,278114983,,,-1000,,,
1.713981,,Insert,278115119,0,A,1000,124500,G,
1.714017,,Cancel,278114987,,,-2000,,,
1.714017,,Insert,278115131,0,A,2000,158800,G,
1.71406,,Insert,278115135,0,A,1000,124400,G,
1.714075,,Insert,278115139,0,A,1000,124400,G,
1.714083,,Cancel,278114243,,,-1000,,,
1.714087,,Cancel,278111963,,,-2000,,,
1.714604,,Insert,278115223,0,B,1000,124300,G,
1.714673,,Cancel,278106859,,,-2000,,,
1.714686,,Insert,278115231,0,A,2000,124600,G,
1.714778,,Insert,278115239,0,A,1010,124400,G,
1.716468,,Cancel,278115223,,,-1000,,,
1.717876,,Cancel,278100771,,,-1000,,,
1.717985,,Cancel,278115119,,,-1000,,,
1.71824,,Insert,278115459,0,B,1000,123300,G,
1.725116,,Insert,278115547,0,B,1000,124300,G,
1.729428,,Cancel,278100755,,,-660,,,
1.729431,,Insert,278115687,0,A,670,124400,G,
1.729744,,Cancel,278115547,,,-1000,,,
1.729845,,Cancel,278100775,,,-1000,,,
1.729881,,Cancel,278100759,,,-8000,,,
1.729881,,Cancel,278114235,,,-1000,,,
1.729991,,Cancel,278098819,,,-1000,,,
1.729999,,Insert,278115799,0,A,2000,124700,G,
1.73009,,Insert,278115819,0,B,2000,123300,G,
1.730227,,Cancel,278115799,,,-2000,,,
1.730335,,Cancel,278104503,,,-2000,,,
1.730335,,Insert,278115939,0,B,2000,123000,G,
1.730347,,Cancel,278097755,,,-3000,,,
1.730348,,Insert,278115951,0,A,2000,124500,G,
1.730364,,Insert,278115979,0,A,2000,124700,G,
1.730364,,Insert,278115983,0,A,8000,124400,G,
1.73039,,Insert,278116007,0,B,1000,124200,G,
1.730421,,Insert,278116039,0,A,1000,124400,G,
1.730476,,Cancel,278114295,,,-1000,,,
1.730478,,Insert,278116055,0,A,1000,124400,G,
1.730533,,Cancel,278116055,,,-1000,,,
1.730636,,Insert,278116195,0,A,1000,124400,G,
1.730674,,Insert,278116207,0,A,1000,124400,G,
1.731143,,Insert,278116623,0,B,1000,124200,G,
1.731147,,Insert,278116627,0,B,1000,123900,G,
1.731149,,Insert,278116631,0,A,1000,124400,G,
1.731171,,Insert,278116659,0,A,1000,125000,G,
1.731201,,Insert,278116679,0,B,1000,124200,G,
1.731275,,Insert,278116743,0,B,1000,123600,G,
1.731278,,Cancel,278116659,,,-1000,,,
1.731366,,Cancel,278114495,,,-2000,,,
1.731366,,Insert,278116783,0,B,2000,90400,G,
1.731439,,Cancel,278115131,,,-2000,,,
1.731439,,Insert,278116807,0,A,2000,158700,G,
1.731766,,Insert,278116975,0,A,1000,125000,G,
1.73177,,Cancel,278116631,,,-1000,,,
1.731771,,Cancel,278116039,,,-1000,,,
1.731955,,Cancel,278116207,,,-1000,,,
1.731974,,Cancel,278116807,,,-2000,,,
1.731974,,Insert,278117039,0,A,2000,158800,G,
1.737834,,Cancel,278115983,,,-8000,,,
1.73954,,Insert,278117735,0,A,8000,124400,G,
1.739567,,Insert,278117739,0,A,1000,124400,G,
1.739857,,Cancel,278116975,,,-1000,,,
1.739938,,Cancel,278117039,,,-2000,,,
1.739938,,Insert,278117779,0,A,2000,158700,G,
1.740157,,Insert,278117827,0,A,1000,124300,G,
1.740183,,Cancel,278115951,,,-2000,,,
1.740197,,Insert,278117835,0,A,3000,124500,G,
1.740198,,Cancel,278111555,,,-3000,,,
1.740278,,Insert,278117883,0,A,7000,125400,G,
1.740481,,Cancel,278098111,,,-1000,,,
1.740615,,Cancel,278116623,,,-1000,,,
1.741301,,Insert,5033616,1,A,15,121900,G,
1.74213,,Insert,278118251,0,A,1000,129200,G,
1.74795,,Insert,278119611,0,A,670,124300,G,
1.748147,,Insert,278119711,0,A,8000,124300,G,
1.748147,,Cancel,278071015,,,-8000,,,
1.748182,,Cancel,278116679,,,-1000,,,
1.748507,,Insert,278120067,0,A,1000,124800,G,
1.748521,,Cancel,278116627,,,-1000,,,
1.748846,,Insert,278120511,0,A,1000,124300,G,
1.748875,,Cancel,278108215,,,-8000,,,
1.748895,,Insert,278120575,0,B,2000,122900,G,
1.749113,,Cancel,278068267,,,-1000,,,
1.749113,,Insert,278120903,0,A,1000,124400,G,
1.749164,,Insert,278120939,0,A,2000,124500,G,
1.749426,,Insert,278121271,0,A,1000,124900,G,
1.74952,,Insert,278121379,0,B,1000,123200,G,
1.749616,,Insert,278121503,0,B,1000,123500,G,
1.749616,,Insert,278121507,0,A,1000,125000,G,
1.749773,,Insert,278121775,0,A,1000,124300,G,
1.750444,,Cancel,278116007,,,-1000,,,
1.750482,,Insert,278122787,0,B,670,124100,G,
1.750551,,Insert,278122867,0,B,1000,124100,G,
1.750615,,Insert,278122951,0,B,2000,123200,G,
1.750797,,Insert,278123151,0,B,1000,123800,G,
1.750938,,Insert,278123271,0,B,8000,124100,G,
1.750946,,Insert,278123275,0,B,1000,124100,G,
1.750992,,Insert,278123303,0,B,1000,123500,G,
1.751325,,Cancel,278123303,,,-1000,,,
1.751381,,Cancel,278116783,,,-2000,,,
1.751381,,Insert,278123743,0,B,2000,90300,G,
1.751541,,Insert,278123831,0,B,1000,124100,G,
1.751548,,Insert,278123835,0,B,1000,123500,G,
1.751953,,Cancel,278123743,,,-2000,,,
1.751953,,Insert,278124135,0,B,2000,90400,G,
1.752352,,Cancel,278123835,,,-1000,,,
1.752815,,Insert,278124703,0,B,1000,124200,G,
1.752853,,Insert,278124747,0,B,3000,124000,G,
1.752886,,Cancel,278122951,,,-2000,,,
1.754625,,Insert,278125587,0,B,1000,124100,G,
1.756221,,Cancel,278120511,,,-1000,,,
1.758569,,Cancel,278125587,,,-1000,,,
1.760958,,Cancel,278124703,,,-1000,,,
1.760994,,Insert,278126659,0,B,2000,123200,G,
1.761076,,Insert,278126679,0,B,1000,123500,G,
1.761091,,Cancel,278123275,,,-1000,,,
1.761127,,Cancel,278124135,,,-2000,,,
1.761127,,Insert,278126699,0,B,2000,90300,G,
1.769365,,Insert,278127659,0,A,2000,124400,G,
1.769374,,Cancel,278121271,,,-1000,,,
1.769376,,Insert,278127671,0,A,1000,124200,G,
1.769404,,Cancel,278120903,,,-1000,,,
1.769404,,Cancel,278127659,,,-2000,,,
1.769409,,Insert,278127691,0,A,3000,124400,G,
1.769411,,Cancel,278117835,,,-3000,,,
1.769423,,Insert,278127699,0,A,1010,124200,G,
1.769458,,Cancel,278117779,,,-2000,,,
1.769458,,Insert,278127707,0,A,2000,158600,G,
1.769483,,Cancel,278127671,,,-1000,,,
1.769734,,Insert,278127747,0,A,2000,124400,G,
1.769802,,Cancel,278122867,,,-1000,,,
1.77022,,Insert,278127807,0,B,2000,122800,G,
1.770393,,Cancel,278122787,,,-670,,,
1.779396,,Insert,278128451,0,B,680,124100,G,
1.779401,,Insert,278128459,0,A,1000,125800,G,
1.79306,,Insert,278129455,0,B,1000,123500,G,
1.793091,,Cancel,278121775,,,-1000,,,
1.793114,,Insert,278129459,0,A,1000,124900,G,
1.817999,,Insert,278130395,0,B,1000,122600,G,
1.824782,,Cancel,278128451,,,-680,,,
1.827733,,Insert,278131003,0,B,680,124100,G,
1.827754,,Cancel,278105903,,,-1000,,,
1.827758,,Cancel,278105911,,,-1000,,,
1.828004,,Cancel,278131003,,,-680,,,
1.828029,,Insert,278131031,0,A,1000,153600,G,
1.828056,,Insert,278131035,0,A,1000,168200,G,
1.843015,,Insert,278131535,0,A,670,124200,G,
1.843769,,Insert,278131763,0,A,1000,124200,G,
1.844011,,Cancel,278123831,,,-1000,,,
1.845005,,Insert,278132035,0,A,1000,124500,G,
1.845298,,Cancel,278132035,,,-1000,,,
1.84573,,Insert,278132107,0,A,1000,124700,G,
1.84997,,Cancel,278131535,,,-670,,,
1.85025,,Cancel,278131763,,,-1000,,,
1.850252,,Insert,278132443,0,B,670,124100,G,
1.850281,,Insert,278132455,0,B,1000,124100,G,
1.851083,,Cancel,278132443,,,-670,,,
1.856366,,Insert,278132879,0,B,670,124100,G,
1.856401,,Cancel,278119711,,,-8000,,,
1.856535,,Cancel,278128459,,,-1000,,,
1.856778,,Cancel,278127807,,,-2000,,,
1.856778,,Insert,278132963,0,B,2000,123800,G,
1.856809,,Insert,278132967,0,B,1000,124100,G,
1.864487,,Insert,278133255,0,A,8000,124300,G,
1.86449,,Cancel,278130395,,,-1000,,,
1.864812,,Cancel,278127747,,,-2000,,,
1.864912,,Cancel,278126679,,,-1000,,,
1.865122,,Insert,5594379,0,B,1000,124200,F,
1.865144,,Insert,278133387,0,B,1000,124100,G,
1.865156,,Insert,278133391,0,B,1000,124100,G,
1.865179,,Insert,278133399,0,B,1000,124100,G,
1.865211,,Cancel,278127707,,,-2000,,,
1.865211,,Insert,278133419,0,A,2000,158700,G,
1.865236,,Insert,5594381,0,B,10,124200,F,
1.865236,,Insert,278133435,0,B,2000,124200,G,
1.865257,,Insert,278133439,0,B,1000,124200,G,
1.865258,,Insert,278133447,0,B,250,124100,G,
1.865265,,Insert,278133455,0,B,1000,124200,G,
1.865267,,Cancel,278126699,,,-2000,,,
1.865267,,Insert,278133459,0,B,2000,90400,G,
1.865274,,Insert,278133463,0,B,2000,124000,G,
1.865277,,Insert,278133467,0,A,2000,125200,G,
1.865341,,Insert,278133503,0,B,1000,124200,G,
1.865341,,Insert,278133507,0,A,1000,124900,G,
1.865457,,Cancel,278119611,,,-670,,,
1.865457,,Cancel,278126659,,,-2000,,,
1.865499,,Cancel,278133387,,,-1000,,,
1.865929,,Insert,278133639,0,B,1000,124200,G,
1.866083,,Cancel,278117827,,,-1000,,,
1.866107,,Insert,278133695,0,B,670,124200,G,
1.866296,,Cancel,278133439,,,-1000,,,
1.8663,,Cancel,278132107,,,-1000,,,
1.867834,,Cancel,278133255,,,-8000,,,
1.867865,,Insert,278133963,0,A,2000,124500,G,
1.868131,,Insert,278133983,0,A,2000,125300,G,
1.868483,,Cancel,278133419,,,-2000,,,
1.868483,,Insert,278133995,0,A,2000,158800,G,
1.869127,,Cancel,278133695,,,-670,,,
1.869284,,Cancel,278133995,,,-2000,,,
1.869284,,Insert,278134027,0,A,2000,158700,G,
1.869297,,Cancel,278133447,,,-250,,,
1.870073,,Insert,278134043,0,A,1000,124300,G,
1.870098,,Cancel,278133963,,,-2000,,,
1.870102,,Insert,278134047,0,A,670,124300,G,
1.870169,,Cancel,278133983,,,-2000,,,
1.873459,,Cancel,278127691,,,-3000,,,
1.873471,,Cancel,278134047,,,-670,,,
1.873475,,Cancel,278134043,,,-1000,,,
